date,area,area_type,variant_name,specimens,percentage,specimens_7d_avg,percentage_7d_avg
2022-12-25,California,State,Other,3.0,1.7,3.57142857142,0.400256163945
2022-12-25,California,State,Total,176.0,100.0,892.28571428571,100.0
2022-12-25,California,State,Delta,0.0,0.0,0.0,0.0
2022-12-25,California,State,Mu,0.0,0.0,0.0,0.0
2022-12-25,California,State,Lambda,0.0,0.0,0.0,0.0
2022-12-26,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-12-26,California,State,Gamma,0.0,0.0,0.0,0.0
2022-12-26,California,State,Mu,0.0,0.0,0.0,0.0
2022-12-26,California,State,Other,7.0,0.61,3.71428571428,0.417402472307
2022-12-26,California,State,Alpha,0.0,0.0,0.0,0.0
2022-12-26,California,State,Beta,0.0,0.0,0.0,0.0
2022-12-26,California,State,Delta,0.0,0.0,0.0,0.0
2022-12-26,California,State,Lambda,0.0,0.0,0.0,0.0
2022-12-26,California,State,Omicron,1147.0,99.39,886.14285714285,99.582597527693
2022-12-26,California,State,Total,1154.0,100.0,889.85714285714,100.0
2022-12-27,California,State,Delta,0.0,0.0,0.0,0.0
2022-12-27,California,State,Other,13.0,0.93,5.0,0.526078460845
2022-12-27,California,State,Gamma,0.0,0.0,0.0,0.0
2022-12-27,California,State,Beta,0.0,0.0,0.0,0.0
2022-12-27,California,State,Total,1393.0,100.0,950.42857142857,100.0
2022-12-27,California,State,Lambda,0.0,0.0,0.0,0.0
2022-12-27,California,State,Mu,0.0,0.0,0.0,0.0
2022-12-27,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-12-27,California,State,Omicron,1380.0,99.07,945.42857142857,99.473921539155
2022-12-27,California,State,Alpha,0.0,0.0,0.0,0.0
2022-12-28,California,State,Omicron,1441.0,99.65,961.57142857142,99.482707655927
2022-12-28,California,State,Lambda,0.0,0.0,0.0,0.0
2022-12-28,California,State,Gamma,0.0,0.0,0.0,0.0
2022-12-28,California,State,Delta,0.0,0.0,0.0,0.0
2022-12-28,California,State,Beta,0.0,0.0,0.0,0.0
2022-12-28,California,State,Mu,0.0,0.0,0.0,0.0
2022-12-28,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-12-28,California,State,Other,5.0,0.35,5.0,0.517292344073
2022-12-28,California,State,Total,1446.0,100.0,966.57142857142,100.0
2022-12-28,California,State,Alpha,0.0,0.0,0.0,0.0
2022-12-29,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-12-29,California,State,Beta,0.0,0.0,0.0,0.0
2022-12-29,California,State,Lambda,0.0,0.0,0.0,0.0
2022-12-29,California,State,Alpha,0.0,0.0,0.0,0.0
2022-12-29,California,State,Gamma,0.0,0.0,0.0,0.0
2022-12-29,California,State,Delta,0.0,0.0,0.0,0.0
2022-12-29,California,State,Other,1.0,0.09,4.28571428571,0.452898550725
2022-12-29,California,State,Mu,0.0,0.0,0.0,0.0
2022-12-29,California,State,Total,1055.0,100.0,946.28571428571,100.0
2022-12-29,California,State,Omicron,1054.0,99.91,942.0,99.547101449275
2022-12-30,California,State,Alpha,0.0,0.0,0.0,0.0
2022-12-30,California,State,Beta,0.0,0.0,0.0,0.0
2022-12-30,California,State,Lambda,0.0,0.0,0.0,0.0
2022-12-30,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-12-30,California,State,Other,1.0,0.13,4.28571428571,0.466345406498
2022-12-30,California,State,Delta,0.0,0.0,0.0,0.0
2022-12-30,California,State,Gamma,0.0,0.0,0.0,0.0
2022-12-30,California,State,Total,772.0,100.0,919.0,100.0
2022-12-30,California,State,Omicron,771.0,99.87,914.71428571428,99.533654593502
2022-12-30,California,State,Mu,0.0,0.0,0.0,0.0
2022-12-31,California,State,Alpha,0.0,0.0,0.0,0.0
2022-12-31,California,State,Lambda,0.0,0.0,0.0,0.0
2022-12-31,California,State,Other,1.0,0.31,4.42857142857,0.490583953157
2022-12-31,California,State,Mu,0.0,0.0,0.0,0.0
2022-12-31,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-12-31,California,State,Gamma,0.0,0.0,0.0,0.0
2022-12-31,California,State,Total,323.0,100.0,902.71428571428,100.0
2022-12-31,California,State,Beta,0.0,0.0,0.0,0.0
2022-12-31,California,State,Omicron,322.0,99.69,898.28571428571,99.509416046843
2022-12-31,California,State,Delta,0.0,0.0,0.0,0.0
2023-01-01,California,State,Mu,0.0,0.0,0.0,0.0
2023-01-01,California,State,Total,118.0,100.0,894.42857142857,100.0
2023-01-01,California,State,Delta,0.0,0.0,0.0,0.0
2023-01-01,California,State,Gamma,0.0,0.0,0.0,0.0
2023-01-01,California,State,Beta,0.0,0.0,0.0,0.0
2023-01-01,California,State,Lambda,0.0,0.0,0.0,0.0
2023-01-01,California,State,Omicron,118.0,100.0,890.42857142857,99.552787094713
2023-01-01,California,State,Epsilon,0.0,0.0,0.0,0.0
2023-01-01,California,State,Other,0.0,0.0,4.0,0.447212905287
2023-01-01,California,State,Alpha,0.0,0.0,0.0,0.0
2023-01-02,California,State,Lambda,0.0,0.0,0.0,0.0
2023-01-02,California,State,Mu,0.0,0.0,0.0,0.0
2023-01-02,California,State,Gamma,0.0,0.0,0.0,0.0
2023-01-02,California,State,Total,801.0,100.0,844.0,100.0
2023-01-02,California,State,Alpha,0.0,0.0,0.0,0.0
2023-01-02,California,State,Other,2.0,0.25,3.28571428571,0.389302640487
2023-01-02,California,State,Beta,0.0,0.0,0.0,0.0
2023-01-02,California,State,Epsilon,0.0,0.0,0.0,0.0
2023-01-02,California,State,Delta,0.0,0.0,0.0,0.0
2023-01-02,California,State,Omicron,799.0,99.75,840.71428571428,99.610697359513
2023-01-03,California,State,Delta,0.0,0.0,0.0,0.0
2023-01-03,California,State,Mu,0.0,0.0,0.0,0.0
2023-01-03,California,State,Other,6.0,0.62,2.28571428571,0.291864283108
2023-01-03,California,State,Alpha,0.0,0.0,0.0,0.0
2023-01-03,California,State,Beta,0.0,0.0,0.0,0.0
2023-01-03,California,State,Omicron,961.0,99.38,780.85714285714,99.708135716892
2023-01-03,California,State,Lambda,0.0,0.0,0.0,0.0
2023-01-03,California,State,Epsilon,0.0,0.0,0.0,0.0
2023-01-03,California,State,Total,967.0,100.0,783.14285714285,100.0
2023-01-03,California,State,Gamma,0.0,0.0,0.0,0.0
2023-01-04,California,State,Omicron,759.0,99.87,683.42857142857,99.749791492911
2023-01-04,California,State,Mu,0.0,0.0,0.0,0.0
2023-01-04,California,State,Gamma,0.0,0.0,0.0,0.0
2023-01-04,California,State,Delta,0.0,0.0,0.0,0.0
2023-01-04,California,State,Other,1.0,0.13,1.71428571428,0.250208507089
2023-01-04,California,State,Total,760.0,100.0,685.14285714285,100.0
2023-01-04,California,State,Beta,0.0,0.0,0.0,0.0
2023-01-04,California,State,Alpha,0.0,0.0,0.0,0.0
2023-01-04,California,State,Lambda,0.0,0.0,0.0,0.0
2023-01-04,California,State,Epsilon,0.0,0.0,0.0,0.0
2023-01-05,California,State,Alpha,0.0,0.0,0.0,0.0
2023-01-05,California,State,Beta,0.0,0.0,0.0,0.0
2023-01-05,California,State,Other,5.0,0.8,2.28571428571,0.366636113657
2023-01-05,California,State,Lambda,0.0,0.0,0.0,0.0
2023-01-05,California,State,Omicron,618.0,99.2,621.14285714285,99.633363886343
2023-01-05,California,State,Delta,0.0,0.0,0.0,0.0
2023-01-05,California,State,Epsilon,0.0,0.0,0.0,0.0
2023-01-05,California,State,Total,623.0,100.0,623.42857142857,100.0
2023-01-05,California,State,Mu,0.0,0.0,0.0,0.0
2023-01-05,California,State,Gamma,0.0,0.0,0.0,0.0
2023-01-06,California,State,Mu,0.0,0.0,0.0,0.0
2023-01-06,California,State,Omicron,532.0,100.0,587.0,99.636275460718
2023-01-06,California,State,Delta,0.0,0.0,0.0,0.0
2023-01-06,California,State,Total,532.0,100.0,589.14285714285,100.0
2023-01-06,California,State,Beta,0.0,0.0,0.0,0.0
2023-01-06,California,State,Epsilon,0.0,0.0,0.0,0.0
2023-01-06,California,State,Other,0.0,0.0,2.14285714285,0.363724539282
2023-01-06,California,State,Gamma,0.0,0.0,0.0,0.0
2023-01-06,California,State,Lambda,0.0,0.0,0.0,0.0
2023-01-06,California,State,Alpha,0.0,0.0,0.0,0.0
2023-01-07,California,State,Total,383.0,100.0,597.71428571428,100.0
2023-01-07,California,State,Epsilon,0.0,0.0,0.0,0.0
2023-01-07,California,State,Mu,0.0,0.0,0.0,0.0
2023-01-07,California,State,Alpha,0.0,0.0,0.0,0.0
2023-01-07,California,State,Delta,0.0,0.0,0.0,0.0
2023-01-07,California,State,Other,2.0,0.52,2.28571428571,0.38240917782
2023-01-07,California,State,Omicron,381.0,99.48,595.42857142857,99.61759082218
2023-01-07,California,State,Lambda,0.0,0.0,0.0,0.0
2023-01-07,California,State,Beta,0.0,0.0,0.0,0.0
2023-01-07,California,State,Gamma,0.0,0.0,0.0,0.0
2023-01-08,California,State,Gamma,0.0,0.0,0.0,0.0
2023-01-08,California,State,Alpha,0.0,0.0,0.0,0.0
2023-01-08,California,State,Other,0.0,0.0,2.28571428571,0.35922766053
2023-01-08,California,State,Total,388.0,100.0,636.28571428571,100.0
2023-01-08,California,State,Delta,0.0,0.0,0.0,0.0
2023-01-08,California,State,Mu,0.0,0.0,0.0,0.0
2023-01-08,California,State,Lambda,0.0,0.0,0.0,0.0
2023-01-08,California,State,Omicron,388.0,100.0,634.0,99.64077233947
2023-01-08,California,State,Beta,0.0,0.0,0.0,0.0
2023-01-08,California,State,Epsilon,0.0,0.0,0.0,0.0
2023-01-09,California,State,Delta,0.0,0.0,0.0,0.0
2023-01-09,California,State,Omicron,628.0,98.9,609.57142857142,99.51026119403
2023-01-09,California,State,Epsilon,0.0,0.0,0.0,0.0
2023-01-09,California,State,Other,7.0,1.1,3.0,0.48973880597
2023-01-09,California,State,Lambda,0.0,0.0,0.0,0.0
2023-01-09,California,State,Beta,0.0,0.0,0.0,0.0
2023-01-09,California,State,Alpha,0.0,0.0,0.0,0.0
2023-01-09,California,State,Mu,0.0,0.0,0.0,0.0
2023-01-09,California,State,Total,635.0,100.0,612.57142857142,100.0
2023-01-09,California,State,Gamma,0.0,0.0,0.0,0.0
2023-01-10,California,State,Other,0.0,0.0,2.14285714285,0.385109114249
2023-01-10,California,State,Mu,0.0,0.0,0.0,0.0
2023-01-10,California,State,Delta,0.0,0.0,0.0,0.0
2023-01-10,California,State,Beta,0.0,0.0,0.0,0.0
2023-01-10,California,State,Omicron,574.0,100.0,554.28571428571,99.614890885751
2023-01-10,California,State,Lambda,0.0,0.0,0.0,0.0
2023-01-10,California,State,Epsilon,0.0,0.0,0.0,0.0
2023-01-10,California,State,Total,574.0,100.0,556.42857142857,100.0
2023-01-10,California,State,Gamma,0.0,0.0,0.0,0.0
2023-01-10,California,State,Alpha,0.0,0.0,0.0,0.0
2023-01-11,California,State,Gamma,0.0,0.0,0.0,0.0
2023-01-11,California,State,Omicron,656.0,99.24,539.57142857142,99.49947312961
2023-01-11,California,State,Other,5.0,0.76,2.71428571428,0.50052687039
2023-01-11,California,State,Lambda,0.0,0.0,0.0,0.0
2023-01-11,California,State,Alpha,0.0,0.0,0.0,0.0
2023-01-11,California,State,Mu,0.0,0.0,0.0,0.0
2023-01-11,California,State,Beta,0.0,0.0,0.0,0.0
2023-01-11,California,State,Delta,0.0,0.0,0.0,0.0
2023-01-11,California,State,Epsilon,0.0,0.0,0.0,0.0
2023-01-11,California,State,Total,661.0,100.0,542.28571428571,100.0
2023-01-12,California,State,Beta,0.0,0.0,0.0,0.0
2023-01-12,California,State,Mu,0.0,0.0,0.0,0.0
2023-01-12,California,State,Total,553.0,100.0,532.28571428571,100.0
2023-01-12,California,State,Other,3.0,0.54,2.42857142857,0.456253354804
2023-01-12,California,State,Lambda,0.0,0.0,0.0,0.0
2023-01-12,California,State,Alpha,0.0,0.0,0.0,0.0
2023-01-12,California,State,Gamma,0.0,0.0,0.0,0.0
2023-01-12,California,State,Omicron,550.0,99.46,529.85714285714,99.543746645196
2023-01-12,California,State,Delta,0.0,0.0,0.0,0.0
2023-01-12,California,State,Epsilon,0.0,0.0,0.0,0.0
2023-01-13,California,State,Mu,0.0,0.0,0.0,0.0
2023-01-13,California,State,Gamma,0.0,0.0,0.0,0.0
2023-01-13,California,State,Alpha,0.0,0.0,0.0,0.0
2023-01-13,California,State,Total,392.0,100.0,512.28571428571,100.0
2023-01-13,California,State,Epsilon,0.0,0.0,0.0,0.0
2023-01-13,California,State,Other,1.0,0.26,2.57142857142,0.501952035694
2023-01-13,California,State,Lambda,0.0,0.0,0.0,0.0
2023-01-13,California,State,Delta,0.0,0.0,0.0,0.0
2023-01-13,California,State,Omicron,391.0,99.74,509.71428571428,99.498047964306
2023-01-13,California,State,Beta,0.0,0.0,0.0,0.0
2023-01-14,California,State,Alpha,0.0,0.0,0.0,0.0
2023-01-14,California,State,Mu,0.0,0.0,0.0,0.0
2023-01-14,California,State,Delta,0.0,0.0,0.0,0.0
2023-01-14,California,State,Epsilon,0.0,0.0,0.0,0.0
2023-01-14,California,State,Other,0.0,0.0,2.28571428571,0.462427745665
2023-01-14,California,State,Omicron,257.0,100.0,492.0,99.537572254335
2023-01-14,California,State,Total,257.0,100.0,494.28571428571,100.0
2023-01-14,California,State,Beta,0.0,0.0,0.0,0.0
2023-01-14,California,State,Lambda,0.0,0.0,0.0,0.0
2023-01-14,California,State,Gamma,0.0,0.0,0.0,0.0
2023-01-15,California,State,Other,0.0,0.0,2.28571428571,0.479472580162
2023-01-15,California,State,Total,265.0,100.0,476.71428571428,100.0
2023-01-15,California,State,Lambda,0.0,0.0,0.0,0.0
2023-01-15,California,State,Omicron,265.0,100.0,474.42857142857,99.520527419838
2023-01-15,California,State,Mu,0.0,0.0,0.0,0.0
2023-01-15,California,State,Beta,0.0,0.0,0.0,0.0
2023-01-15,California,State,Delta,0.0,0.0,0.0,0.0
2023-01-15,California,State,Gamma,0.0,0.0,0.0,0.0
2023-01-15,California,State,Alpha,0.0,0.0,0.0,0.0
2023-01-15,California,State,Epsilon,0.0,0.0,0.0,0.0
2023-01-16,California,State,Total,346.0,100.0,435.42857142857,100.0
2023-01-16,California,State,Omicron,337.0,97.4,432.85714285714,99.409448818898
2023-01-16,California,State,Other,9.0,2.6,2.57142857142,0.590551181102
2023-01-16,California,State,Beta,0.0,0.0,0.0,0.0
2023-01-16,California,State,Lambda,0.0,0.0,0.0,0.0
2023-01-16,California,State,Alpha,0.0,0.0,0.0,0.0
2023-01-16,California,State,Gamma,0.0,0.0,0.0,0.0
2023-01-16,California,State,Epsilon,0.0,0.0,0.0,0.0
2023-01-16,California,State,Mu,0.0,0.0,0.0,0.0
2023-01-16,California,State,Delta,0.0,0.0,0.0,0.0
2023-01-17,California,State,Gamma,0.0,0.0,0.0,0.0
2023-01-17,California,State,Total,545.0,100.0,431.28571428571,100.0
2023-01-17,California,State,Alpha,0.0,0.0,0.0,0.0
2023-01-17,California,State,Lambda,0.0,0.0,0.0,0.0
2023-01-17,California,State,Beta,0.0,0.0,0.0,0.0
2023-01-17,California,State,Epsilon,0.0,0.0,0.0,0.0
2023-01-17,California,State,Other,1.0,0.18,2.71428571428,0.629347466048
2023-01-17,California,State,Omicron,544.0,99.82,428.57142857142,99.370652533952
2023-01-17,California,State,Delta,0.0,0.0,0.0,0.0
2023-01-17,California,State,Mu,0.0,0.0,0.0,0.0
2023-01-18,California,State,Epsilon,0.0,0.0,0.0,0.0
2023-01-18,California,State,Mu,0.0,0.0,0.0,0.0
2023-01-18,California,State,Gamma,0.0,0.0,0.0,0.0
2023-01-18,California,State,Omicron,439.0,99.32,397.57142857142,99.392857142857
2023-01-18,California,State,Total,442.0,100.0,400.0,100.0
2023-01-18,California,State,Delta,0.0,0.0,0.0,0.0
2023-01-18,California,State,Beta,0.0,0.0,0.0,0.0
2023-01-18,California,State,Other,3.0,0.68,2.42857142857,0.607142857143
2023-01-18,California,State,Lambda,0.0,0.0,0.0,0.0
2023-01-18,California,State,Alpha,0.0,0.0,0.0,0.0
2023-01-19,California,State,Alpha,0.0,0.0,0.0,0.0
2023-01-19,California,State,Total,309.0,100.0,365.14285714285,100.0
2023-01-19,California,State,Gamma,0.0,0.0,0.0,0.0
2023-01-19,California,State,Epsilon,0.0,0.0,0.0,0.0
2023-01-19,California,State,Mu,0.0,0.0,0.0,0.0
2023-01-19,California,State,Omicron,309.0,100.0,363.14285714285,99.452269170579
2023-01-19,California,State,Lambda,0.0,0.0,0.0,0.0
2023-01-19,California,State,Beta,0.0,0.0,0.0,0.0
2023-01-19,California,State,Other,0.0,0.0,2.0,0.547730829421
2023-01-19,California,State,Delta,0.0,0.0,0.0,0.0
2023-01-20,California,State,Total,310.0,100.0,353.42857142857,100.0
2023-01-20,California,State,Beta,0.0,0.0,0.0,0.0
2023-01-20,California,State,Alpha,0.0,0.0,0.0,0.0
2023-01-20,California,State,Epsilon,0.0,0.0,0.0,0.0
2023-01-20,California,State,Gamma,0.0,0.0,0.0,0.0
2023-01-20,California,State,Omicron,309.0,99.68,351.42857142857,99.434114793856
2023-01-20,California,State,Other,1.0,0.32,2.0,0.565885206144
2023-01-20,California,State,Mu,0.0,0.0,0.0,0.0
2023-01-20,California,State,Lambda,0.0,0.0,0.0,0.0
2023-01-20,California,State,Delta,0.0,0.0,0.0,0.0
2023-01-21,California,State,Other,2.0,0.75,2.28571428571,0.644381796214
2023-01-21,California,State,Alpha,0.0,0.0,0.0,0.0
2023-01-21,California,State,Total,266.0,100.0,354.71428571428,100.0
2023-01-21,California,State,Beta,0.0,0.0,0.0,0.0
2023-01-21,California,State,Epsilon,0.0,0.0,0.0,0.0
2023-01-21,California,State,Gamma,0.0,0.0,0.0,0.0
2023-01-21,California,State,Mu,0.0,0.0,0.0,0.0
2023-01-21,California,State,Delta,0.0,0.0,0.0,0.0
2023-01-21,California,State,Omicron,264.0,99.25,352.42857142857,99.355618203786
2023-01-21,California,State,Lambda,0.0,0.0,0.0,0.0
2023-01-22,California,State,Lambda,0.0,0.0,0.0,0.0
2023-01-22,California,State,Alpha,0.0,0.0,0.0,0.0
2023-01-22,California,State,Total,230.0,100.0,349.71428571428,100.0
2023-01-22,California,State,Omicron,228.0,99.13,347.14285714285,99.264705882353
2023-01-22,California,State,Epsilon,0.0,0.0,0.0,0.0
2023-01-22,California,State,Beta,0.0,0.0,0.0,0.0
2023-01-22,California,State,Gamma,0.0,0.0,0.0,0.0
2023-01-22,California,State,Delta,0.0,0.0,0.0,0.0
2023-01-22,California,State,Mu,0.0,0.0,0.0,0.0
2023-01-22,California,State,Other,2.0,0.87,2.57142857142,0.735294117647
2023-01-23,California,State,Beta,0.0,0.0,0.0,0.0
2023-01-23,California,State,Alpha,0.0,0.0,0.0,0.0
2023-01-23,California,State,Other,5.0,1.02,2.0,0.54012345679
2023-01-23,California,State,Delta,0.0,0.0,0.0,0.0
2023-01-23,California,State,Total,490.0,100.0,370.28571428571,100.0
2023-01-23,California,State,Gamma,0.0,0.0,0.0,0.0
2023-01-23,California,State,Epsilon,0.0,0.0,0.0,0.0
2023-01-23,California,State,Lambda,0.0,0.0,0.0,0.0
2023-01-23,California,State,Mu,0.0,0.0,0.0,0.0
2023-01-23,California,State,Omicron,485.0,98.98,368.28571428571,99.45987654321
2023-01-24,California,State,Other,4.0,0.92,2.42857142857,0.684931506849
2023-01-24,California,State,Gamma,0.0,0.0,0.0,0.0
2023-01-24,California,State,Epsilon,0.0,0.0,0.0,0.0
2023-01-24,California,State,Total,435.0,100.0,354.57142857142,100.0
2023-01-24,California,State,Lambda,0.0,0.0,0.0,0.0
2023-01-24,California,State,Alpha,0.0,0.0,0.0,0.0
2023-01-24,California,State,Beta,0.0,0.0,0.0,0.0
2023-01-24,California,State,Mu,0.0,0.0,0.0,0.0
2023-01-24,California,State,Delta,0.0,0.0,0.0,0.0
2023-01-24,California,State,Omicron,431.0,99.08,352.14285714285,99.315068493151
2023-01-25,California,State,Gamma,0.0,0.0,0.0,0.0
2023-01-25,California,State,Epsilon,0.0,0.0,0.0,0.0
2023-01-25,California,State,Alpha,0.0,0.0,0.0,0.0
2023-01-25,California,State,Mu,0.0,0.0,0.0,0.0
2023-01-25,California,State,Other,0.0,0.0,2.0,0.560448358687
2023-01-25,California,State,Delta,0.0,0.0,0.0,0.0
2023-01-25,California,State,Lambda,0.0,0.0,0.0,0.0
2023-01-25,California,State,Omicron,458.0,100.0,354.85714285714,99.439551641313
2023-01-25,California,State,Beta,0.0,0.0,0.0,0.0
2023-01-25,California,State,Total,458.0,100.0,356.85714285714,100.0
2023-01-26,California,State,Gamma,0.0,0.0,0.0,0.0
2023-01-26,California,State,Beta,0.0,0.0,0.0,0.0
2023-01-26,California,State,Total,419.0,100.0,372.57142857142,100.0
2023-01-26,California,State,Alpha,0.0,0.0,0.0,0.0
2023-01-26,California,State,Mu,0.0,0.0,0.0,0.0
2023-01-26,California,State,Lambda,0.0,0.0,0.0,0.0
2023-01-26,California,State,Epsilon,0.0,0.0,0.0,0.0
2023-01-26,California,State,Delta,0.0,0.0,0.0,0.0
2023-01-26,California,State,Omicron,418.0,99.76,370.42857142857,99.424846625767
2023-01-26,California,State,Other,1.0,0.24,2.14285714285,0.575153374233
2023-01-27,California,State,Epsilon,0.0,0.0,0.0,0.0
2023-01-27,California,State,Mu,0.0,0.0,0.0,0.0
2023-01-27,California,State,Alpha,0.0,0.0,0.0,0.0
2023-01-27,California,State,Delta,0.0,0.0,0.0,0.0
2023-01-27,California,State,Total,334.0,100.0,376.0,100.0
2023-01-27,California,State,Gamma,0.0,0.0,0.0,0.0
2023-01-27,California,State,Lambda,0.0,0.0,0.0,0.0
2023-01-27,California,State,Beta,0.0,0.0,0.0,0.0
2023-01-27,California,State,Other,1.0,0.3,2.14285714285,0.56990881459
2023-01-27,California,State,Omicron,333.0,99.7,373.85714285714,99.43009118541
2023-01-28,California,State,Lambda,0.0,0.0,0.0,0.0
2023-01-28,California,State,Other,1.0,0.39,2.0,0.533943554539
2023-01-28,California,State,Beta,0.0,0.0,0.0,0.0
2023-01-28,California,State,Alpha,0.0,0.0,0.0,0.0
2023-01-28,California,State,Total,256.0,100.0,374.57142857142,100.0
2023-01-28,California,State,Epsilon,0.0,0.0,0.0,0.0
2023-01-28,California,State,Omicron,255.0,99.61,372.57142857142,99.466056445461
2023-01-28,California,State,Mu,0.0,0.0,0.0,0.0
2023-01-28,California,State,Delta,0.0,0.0,0.0,0.0
2023-01-28,California,State,Gamma,0.0,0.0,0.0,0.0
2023-01-29,California,State,Delta,0.0,0.0,0.0,0.0
2023-01-29,California,State,Omicron,266.0,98.88,378.0,99.436302142052
2023-01-29,California,State,Mu,0.0,0.0,0.0,0.0
2023-01-29,California,State,Epsilon,0.0,0.0,0.0,0.0
2023-01-29,California,State,Alpha,0.0,0.0,0.0,0.0
2023-01-29,California,State,Beta,0.0,0.0,0.0,0.0
2023-01-29,California,State,Total,269.0,100.0,380.14285714285,100.0
2023-01-29,California,State,Lambda,0.0,0.0,0.0,0.0
2023-01-29,California,State,Gamma,0.0,0.0,0.0,0.0
2023-01-29,California,State,Other,3.0,1.12,2.14285714285,0.563697857948
2023-01-30,California,State,Lambda,0.0,0.0,0.0,0.0
2023-01-30,California,State,Epsilon,0.0,0.0,0.0,0.0
2023-01-30,California,State,Other,2.0,0.43,1.71428571428,0.454890068234
2023-01-30,California,State,Omicron,465.0,99.57,375.14285714285,99.545109931766
2023-01-30,California,State,Gamma,0.0,0.0,0.0,0.0
2023-01-30,California,State,Delta,0.0,0.0,0.0,0.0
2023-01-30,California,State,Beta,0.0,0.0,0.0,0.0
2023-01-30,California,State,Mu,0.0,0.0,0.0,0.0
2023-01-30,California,State,Total,467.0,100.0,376.85714285714,100.0
2023-01-30,California,State,Alpha,0.0,0.0,0.0,0.0
2023-01-31,California,State,Lambda,0.0,0.0,0.0,0.0
2023-01-31,California,State,Total,390.0,100.0,370.42857142857,100.0
2023-01-31,California,State,Gamma,0.0,0.0,0.0,0.0
2023-01-31,California,State,Beta,0.0,0.0,0.0,0.0
2023-01-31,California,State,Epsilon,0.0,0.0,0.0,0.0
2023-01-31,California,State,Omicron,387.0,99.23,368.85714285714,99.575780948708
2023-01-31,California,State,Other,3.0,0.77,1.57142857142,0.424219051292
2023-01-31,California,State,Mu,0.0,0.0,0.0,0.0
2023-01-31,California,State,Delta,0.0,0.0,0.0,0.0
2023-01-31,California,State,Alpha,0.0,0.0,0.0,0.0
2023-02-01,California,State,Mu,0.0,0.0,0.0,0.0
2023-02-01,California,State,Delta,0.0,0.0,0.0,0.0
2023-02-01,California,State,Beta,0.0,0.0,0.0,0.0
2023-02-01,California,State,Lambda,0.0,0.0,0.0,0.0
2023-02-01,California,State,Gamma,0.0,0.0,0.0,0.0
2023-02-01,California,State,Epsilon,0.0,0.0,0.0,0.0
2023-02-01,California,State,Other,3.0,0.72,2.0,0.548159749413
2023-02-01,California,State,Omicron,416.0,99.28,362.85714285714,99.451840250587
2023-02-01,California,State,Total,419.0,100.0,364.85714285714,100.0
2023-02-01,California,State,Alpha,0.0,0.0,0.0,0.0
2023-02-02,California,State,Delta,0.0,0.0,0.0,0.0
2023-02-02,California,State,Mu,0.0,0.0,0.0,0.0
2023-02-02,California,State,Other,0.0,0.0,1.85714285714,0.501156515035
2023-02-02,California,State,Total,459.0,100.0,370.57142857142,100.0
2023-02-02,California,State,Omicron,459.0,100.0,368.71428571428,99.498843484965
2023-02-02,California,State,Beta,0.0,0.0,0.0,0.0
2023-02-02,California,State,Gamma,0.0,0.0,0.0,0.0
2023-02-02,California,State,Lambda,0.0,0.0,0.0,0.0
2023-02-02,California,State,Alpha,0.0,0.0,0.0,0.0
2023-02-02,California,State,Epsilon,0.0,0.0,0.0,0.0
2023-02-03,California,State,Beta,0.0,0.0,0.0,0.0
2023-02-03,California,State,Total,334.0,100.0,370.57142857142,100.0
2023-02-03,California,State,Lambda,0.0,0.0,0.0,0.0
2023-02-03,California,State,Omicron,334.0,100.0,368.85714285714,99.537393986122
2023-02-03,California,State,Alpha,0.0,0.0,0.0,0.0
2023-02-03,California,State,Epsilon,0.0,0.0,0.0,0.0
2023-02-03,California,State,Other,0.0,0.0,1.71428571428,0.462606013878
2023-02-03,California,State,Mu,0.0,0.0,0.0,0.0
2023-02-03,California,State,Gamma,0.0,0.0,0.0,0.0
2023-02-03,California,State,Delta,0.0,0.0,0.0,0.0
2023-02-04,California,State,Omicron,253.0,98.83,368.57142857142,99.460292983809
2023-02-04,California,State,Lambda,0.0,0.0,0.0,0.0
2023-02-04,California,State,Gamma,0.0,0.0,0.0,0.0
2023-02-04,California,State,Delta,0.0,0.0,0.0,0.0
2023-02-04,California,State,Epsilon,0.0,0.0,0.0,0.0
2023-02-04,California,State,Mu,0.0,0.0,0.0,0.0
2023-02-04,California,State,Beta,0.0,0.0,0.0,0.0
2023-02-04,California,State,Total,256.0,100.0,370.57142857142,100.0
2023-02-04,California,State,Alpha,0.0,0.0,0.0,0.0
2023-02-04,California,State,Other,3.0,1.17,2.0,0.539707016191
2023-02-05,California,State,Lambda,0.0,0.0,0.0,0.0
2023-02-05,California,State,Omicron,322.0,100.0,376.57142857142,99.584435209671
2023-02-05,California,State,Other,0.0,0.0,1.57142857142,0.415564790329
2023-02-05,California,State,Epsilon,0.0,0.0,0.0,0.0
2023-02-05,California,State,Alpha,0.0,0.0,0.0,0.0
2023-02-05,California,State,Beta,0.0,0.0,0.0,0.0
2023-02-05,California,State,Delta,0.0,0.0,0.0,0.0
2023-02-05,California,State,Mu,0.0,0.0,0.0,0.0
2023-02-05,California,State,Gamma,0.0,0.0,0.0,0.0
2023-02-05,California,State,Total,322.0,100.0,378.14285714285,100.0
